-1.500000,-3.702722,0.000000,1.000000,0.000000,0.000000,0.000000
-1.500000,-3.708167,0.000000,1.000000,0.000000,0.000000,0.000000
-1.500000,-3.716333,0.000000,1.000000,0.000000,0.000000,0.000000
-1.500000,-3.727222,0.000000,1.000000,0.000000,0.000000,0.000000
-1.500000,-3.740833,0.000000,1.000000,0.000000,0.000000,0.000000
-1.500000,-3.757167,0.000000,1.000000,0.000000,0.000000,0.000000
-1.500000,-3.776222,0.000000,1.000000,0.000000,0.000000,0.000000
-1.500000,-3.798000,0.000000,1.000000,0.000000,0.000000,0.000000
-1.500000,-3.822500,0.000000,1.000000,0.000000,0.000000,0.000000
-1.500000,-3.849722,0.000000,1.000000,0.000000,0.000000,0.000000
-1.500000,-3.879667,0.000000,1.000000,0.000000,0.000000,0.000000
-1.500000,-3.912333,0.000000,1.000000,0.000000,0.000000,0.000000
-1.500000,-3.947722,0.000000,1.000000,0.000000,0.000000,0.000000
-1.500000,-3.985833,0.000000,1.000000,0.000000,0.000000,0.000000
-1.500000,-4.026667,0.000000,1.000000,0.000000,0.000000,0.000000
-1.500000,-4.070222,0.000000,1.000000,0.000000,0.000000,0.000000
-1.500000,-4.116500,0.000000,1.000000,0.000000,0.000000,0.000000
-1.500000,-4.165500,0.000000,1.000000,0.000000,0.000000,0.000000
-1.500320,-4.205786,-0.001411,0.999998,-0.001977,-0.000018,0.000230
-1.500501,-4.190444,-0.001081,1.000000,-0.000863,-0.000026,0.000346
-1.500531,-4.187908,-0.001458,1.000000,-0.000525,0.000000,0.000462
-1.500654,-4.185666,-0.001078,1.000000,-0.000719,0.000004,0.000578
-1.500778,-4.184146,-0.000697,0.999999,-0.000917,0.000008,0.000694
-1.500901,-4.184813,-0.000321,0.999999,-0.001111,0.000012,0.000810
-1.501025,-4.188303,0.000056,0.999999,-0.001305,0.000016,0.000926
-1.501148,-4.194587,0.000432,0.999998,-0.001499,0.000020,0.001042
-1.501363,-4.196336,0.001186,0.999999,-0.000104,0.000003,0.001146
-1.501602,-4.199970,0.000766,0.999999,0.000002,-0.000127,0.001127
-1.501760,-4.200283,0.000063,0.999999,0.000049,-0.000139,0.001233
-1.501977,-4.200168,-0.000481,0.999999,0.000026,-0.000135,0.001366
-1.502200,-4.200109,-0.000714,0.999999,0.000027,-0.000119,0.001496
-1.502422,-4.200028,-0.000700,0.999999,0.000023,-0.000096,0.001622
-1.502639,-4.199900,-0.000359,0.999998,0.000032,-0.000126,0.001813
