0.000000,-3.002722,0.000000,1.000000,0.000000,0.000000,0.000000
0.000000,-3.008167,0.000000,1.000000,0.000000,0.000000,0.000000
0.000000,-3.016333,0.000000,1.000000,0.000000,0.000000,0.000000
0.000000,-3.027222,0.000000,1.000000,0.000000,0.000000,-0.000000
-0.000000,-3.040833,0.000000,1.000000,0.000000,0.000000,0.000000
-0.000000,-3.057167,0.000000,1.000000,0.000000,0.000000,0.000000
0.000000,-3.076222,0.000000,1.000000,0.000000,0.000000,-0.000000
-0.000000,-3.098000,0.000000,1.000000,0.000000,0.000000,-0.000000
-0.000000,-3.122500,0.000000,1.000000,0.000000,0.000000,-0.000000
-0.000000,-3.149722,0.000000,1.000000,0.000000,0.000000,-0.000000
-0.000000,-3.179667,0.000000,1.000000,0.000000,0.000000,-0.000000
-0.000000,-3.212333,0.000000,1.000000,0.000000,0.000000,-0.000000
-0.000000,-3.247722,0.000000,1.000000,0.000000,0.000000,-0.000000
-0.000000,-3.285833,0.000000,1.000000,0.000000,0.000000,-0.000000
0.000000,-3.326667,0.000000,1.000000,0.000000,0.000000,-0.000000
0.000000,-3.370222,0.000000,1.000000,0.000000,0.000000,0.000000
0.000000,-3.416500,0.000000,1.000000,0.000000,0.000000,-0.000000
0.000000,-3.465500,0.000000,1.000000,0.000000,0.000000,-0.000000
0.000004,-3.507643,-0.002751,0.999999,-0.001185,-0.000007,-0.000203
-0.000178,-3.494220,-0.002480,1.000000,-0.000702,-0.000003,-0.000160
-0.000369,-3.488283,-0.002193,1.000000,-0.000525,-0.000000,-0.000115
-0.000555,-3.485882,-0.002096,1.000000,-0.000719,0.000004,-0.000071
-0.000740,-3.484216,-0.002003,1.000000,-0.000917,0.000008,-0.000027
-0.000925,-3.484762,-0.001910,0.999999,-0.001111,0.000011,0.000017
-0.001110,-3.488124,-0.001816,0.999999,-0.001305,0.000015,0.000061
-0.001294,-3.494278,-0.001723,0.999999,-0.001499,0.000019,0.000104
-0.001469,-3.496949,-0.000103,1.000000,-0.000770,-0.000001,0.000090
-0.001650,-3.500151,-0.000122,1.000000,-0.000628,-0.000028,0.000045
-0.001846,-3.500423,-0.000412,1.000000,-0.000467,-0.000103,0.000067
-0.002035,-3.500271,-0.000536,1.000000,-0.000295,-0.000151,0.000045
-0.002230,-3.500204,-0.000388,1.000000,-0.000104,-0.000170,0.000023
-0.002429,-3.500166,-0.000063,1.000000,0.000083,-0.000168,0.000007
-0.002627,-3.500119,0.000382,1.000000,0.000253,-0.000144,-0.000007
-0.002857,-3.499989,0.001063,1.000000,0.000361,-0.000127,0.000017
-0.003101,-3.499894,0.001979,1.000000,0.000434,-0.000106,0.000035
-0.003357,-3.499814,0.002846,1.000000,0.000450,-0.000089,0.000012
-0.003636,-3.499823,0.003652,1.000000,0.000435,-0.000067,0.000010
-0.003927,-3.499857,0.004166,1.000000,0.000391,-0.000083,0.000008
-0.004229,-3.499969,0.004550,1.000000,0.000317,-0.000078,0.000009
-0.004532,-3.500110,0.004683,1.000000,0.000267,-0.000061,-0.000009
-0.004848,-3.500160,0.004600,1.000000,0.000164,-0.000080,-0.000004
-0.005177,-3.500182,0.004432,1.000000,0.000064,-0.000079,0.000000
-0.005522,-3.500191,0.004258,1.000000,-0.000031,-0.000082,-0.000000
-0.005884,-3.500183,0.004092,1.000000,-0.000112,-0.000081,-0.000001
-0.006263,-3.500160,0.003941,1.000000,-0.000177,-0.000081,0.000007
-0.006656,-3.500139,0.003816,1.000000,-0.000217,-0.000072,0.000008
-0.007065,-3.500121,0.003741,1.000000,-0.000225,-0.000068,0.000001
-0.007493,-3.500137,0.003671,1.000000,-0.000227,-0.000065,0.000007
-0.007938,-3.500152,0.003660,1.000000,-0.000205,-0.000065,0.000008
-0.008407,-3.500156,0.003741,1.000000,-0.000151,-0.000066,-0.000004
-0.008901,-3.500182,0.003788,1.000000,-0.000108,-0.000076,-0.000000
-0.009412,-3.500174,0.003896,1.000000,-0.000051,-0.000078,-0.000005
-0.009942,-3.500166,0.004017,1.000000,0.000009,-0.000079,-0.000006
-0.010497,-3.500158,0.004128,1.000000,0.000063,-0.000081,-0.000008
-0.011074,-3.500150,0.004218,1.000000,0.000108,-0.000079,-0.000008
-0.011681,-3.500159,0.004290,1.000000,0.000140,-0.000073,-0.000007
-0.012319,-3.500167,0.004341,1.000000,0.000158,-0.000080,-0.000004
-0.012995,-3.500144,0.004412,1.000000,0.000173,-0.000075,-0.000013
-0.013699,-3.500146,0.004424,1.000000,0.000166,-0.000069,-0.000012
-0.014437,-3.500166,0.004404,1.000000,0.000147,-0.000070,-0.000010
-0.015208,-3.500199,0.004338,1.000000,0.000112,-0.000072,-0.000005
-0.016012,-3.500176,0.004274,1.000000,0.000085,-0.000078,-0.000016
-0.016858,-3.500189,0.004198,1.000000,0.000053,-0.000089,-0.000019
-0.017738,-3.500183,0.004098,1.000000,0.000025,-0.000112,-0.000026
-0.018652,-3.500184,0.003951,1.000000,-0.000005,-0.000136,-0.000030
-0.019605,-3.500197,0.003826,1.000000,-0.000026,-0.000161,-0.000033
-0.020595,-3.500206,0.003710,1.000000,-0.000043,-0.000179,-0.000033
-0.021628,-3.500224,0.003634,1.000000,-0.000051,-0.000194,-0.000036
-0.022708,-3.500241,0.003583,1.000000,-0.000053,-0.000202,-0.000037
-0.023829,-3.500217,0.003552,1.000000,-0.000051,-0.000204,-0.000025
-0.024986,-3.500218,0.003538,1.000000,-0.000044,-0.000200,-0.000028
-0.026181,-3.500228,0.003539,1.000000,-0.000032,-0.000189,-0.000029
-0.027421,-3.500252,0.003553,1.000000,-0.000016,-0.000174,-0.000026
-0.028704,-3.500302,0.003533,1.000000,-0.000028,-0.000178,-0.000009
-0.030024,-3.500300,0.003595,1.000000,-0.000019,-0.000178,-0.000012
-0.031388,-3.500256,0.003679,1.000000,0.000005,-0.000195,-0.000002
-0.032780,-3.500176,0.003643,1.000000,0.000008,-0.000184,-0.000020
-0.034212,-3.500208,0.003594,1.000000,0.000009,-0.000172,-0.000004
-0.035677,-3.500231,0.003557,1.000000,0.000012,-0.000155,0.000004
-0.037170,-3.500185,0.003528,1.000000,0.000024,-0.000153,-0.000012
-0.038708,-3.500209,0.003379,1.000000,0.000003,-0.000138,-0.000008
-0.040282,-3.500229,0.003287,1.000000,-0.000008,-0.000117,0.000013
-0.041876,-3.500203,0.003261,1.000000,0.000005,-0.000104,0.000004
-0.043500,-3.500206,0.003165,1.000000,-0.000002,-0.000089,0.000003
-0.045152,-3.500195,0.003017,1.000000,-0.000011,-0.000077,0.000011
-0.046819,-3.500181,0.002886,1.000000,-0.000024,-0.000049,0.000007
-0.048515,-3.500208,0.002867,1.000000,-0.000029,-0.000038,0.000007
-0.050240,-3.500212,0.002813,1.000000,-0.000035,-0.000033,0.000007
-0.051993,-3.500235,0.002781,1.000000,-0.000035,-0.000031,-0.000001
-0.053779,-3.500238,0.002742,1.000000,-0.000034,-0.000007,0.000003
-0.055605,-3.500268,0.002714,1.000000,-0.000029,-0.000002,-0.000005
-0.057475,-3.500289,0.002673,1.000000,-0.000024,0.000005,-0.000008
-0.059394,-3.500317,0.002569,1.000000,-0.000036,-0.000005,-0.000010
-0.061338,-3.500186,0.002644,1.000000,-0.000014,0.000012,-0.000044
-0.063328,-3.500259,0.002642,1.000000,-0.000011,0.000022,-0.000033
-0.065358,-3.500301,0.002633,1.000000,-0.000010,0.000016,-0.000029
-0.067405,-3.500365,0.002750,1.000000,0.000019,0.000029,-0.000042
-0.069501,-3.500366,0.002677,1.000000,0.000005,0.000047,-0.000038
-0.071629,-3.500323,0.002579,1.000000,-0.000019,0.000050,-0.000016
-0.073779,-3.500342,0.002560,1.000000,-0.000028,0.000054,-0.000017
-0.075957,-3.500375,0.002546,1.000000,-0.000037,0.000050,-0.000021
-0.078170,-3.500308,0.002719,1.000000,-0.000001,0.000015,0.000014
-0.080392,-3.500300,0.002691,1.000000,-0.000005,0.000012,0.000026
-0.082630,-3.500331,0.002640,1.000000,-0.000006,0.000001,0.000033
-0.084885,-3.500370,0.002597,1.000000,-0.000000,-0.000014,0.000038
-0.087176,-3.500367,0.002639,1.000000,0.000020,-0.000022,0.000018
-0.089488,-3.500316,0.002535,1.000000,0.000039,-0.000055,-0.000006
-0.091830,-3.500337,0.002371,1.000000,0.000051,-0.000079,-0.000005
-0.094189,-3.500299,0.002215,1.000000,0.000036,-0.000089,-0.000022
-0.096588,-3.500265,0.002181,1.000000,0.000057,-0.000075,-0.000036
-0.099024,-3.500364,0.002099,1.000000,0.000055,-0.000066,-0.000041
-0.101503,-3.500352,0.002051,1.000000,0.000037,-0.000053,-0.000029
-0.104025,-3.500388,0.002074,1.000000,0.000030,-0.000057,-0.000035
-0.106568,-3.500389,0.002195,1.000000,0.000046,-0.000020,-0.000026
-0.109132,-3.500462,0.002026,1.000000,-0.000019,-0.000003,-0.000005
-0.111692,-3.500313,0.002073,1.000000,-0.000029,-0.000025,0.000006
-0.114253,-3.500308,0.002162,1.000000,-0.000024,-0.000031,0.000036
-0.116804,-3.500297,0.002116,1.000000,-0.000050,-0.000027,0.000045
-0.119351,-3.500326,0.002069,1.000000,-0.000068,-0.000033,0.000050
-0.121897,-3.500345,0.002025,1.000000,-0.000081,-0.000042,0.000049
-0.124444,-3.500379,0.001989,1.000000,-0.000084,-0.000048,0.000053
-0.126994,-3.500399,0.001944,1.000000,-0.000084,-0.000057,0.000050
-0.129544,-3.500430,0.001906,1.000000,-0.000077,-0.000063,0.000051
-0.132110,-3.500360,0.002006,1.000000,-0.000050,-0.000033,0.000023
-0.134677,-3.500280,0.001967,1.000000,-0.000056,-0.000036,-0.000011
-0.137251,-3.500280,0.001937,1.000000,-0.000047,-0.000034,-0.000024
-0.139832,-3.500309,0.001936,1.000000,-0.000032,-0.000029,-0.000027
